Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	829.629	980.276	1347.98	822.956	983.839	1113.48	666.779	1014.85	1276.72	663.922	1019.92	1200.84	775.59	1049.36	1388.64	758.307	1047.49	1081.03	721.215	713.943	1421.14	724.81	603.374	1422.96	663.038	712.026	1383.29	662.102	601.868	1384.65	661.451	269.225	1426.04	671.769	185.267	1417.61	635.847	267.924	1379.42	646.744	188.256	1372.27	638.569	86.5076	1374.32	630.511	38.06	1376.6	667.378	60.4557	1418.12	689.896	752.907	1059.34	684.912	642.152	1056.34	649.222	753.949	1115.87	637.977	644.096	1112.54	670.867	272.395	1031.94	683.324	193.381	1037.46	631.562	267.937	1067.82	644.071	188.164	1073.24	635.251	88.4625	1084.06	627.782	38.7562	1081.56	664.356	60.7258	1044.1	760.196	898.556	1394.78	725.76	523.666	1411.78	699.474	503.649	1282.45	721.307	456.748	1418.73	767.629	437.547	1361.61	698.357	99.5078	1416.49	714.203	115.537	1329.03	835.248	59.9644	1326.87	812.118	49.2521	1436.78	843.494	69.2247	1372.72	746.71	902.698	1069.68	707.717	523.422	1058.23	700.285	507.427	1187.5	706.748	459.869	1051.69	757.049	440.508	1108.19	693.386	98.4052	1047.58	709.8	109.504	1133.85	837.269	55.0852	1136.2	810.794	51.4333	1028.01	835.764	70.0404	1086.12
0.007	829.609	980.273	1347.97	822.963	983.841	1113.48	666.772	1014.87	1276.7	663.92	1019.94	1200.83	775.589	1049.33	1388.68	758.292	1047.48	1081.04	721.183	713.945	1421.14	724.786	603.368	1422.94	663.009	712.036	1383.29	662.088	601.873	1384.64	661.438	269.231	1426.03	671.762	185.273	1417.6	635.84	267.92	1379.41	646.742	188.257	1372.27	638.568	86.5135	1374.32	630.518	38.0589	1376.6	667.38	60.4599	1418.12	689.89	752.908	1059.33	684.908	642.155	1056.34	649.208	753.956	1115.87	637.964	644.103	1112.54	670.85	272.4	1031.93	683.311	193.39	1037.46	631.55	267.944	1067.81	644.065	188.165	1073.23	635.248	88.4761	1084.07	627.786	38.7528	1081.55	664.341	60.7295	1044.1	760.203	898.689	1395.08	725.736	523.658	1411.77	699.467	503.657	1282.43	721.29	456.752	1418.72	767.609	437.552	1361.62	698.495	99.4307	1416.51	714.2	115.543	1329.03	835.245	59.9672	1326.87	812.124	49.2663	1436.77	843.487	69.2309	1372.72	746.731	902.698	1069.68	707.696	523.431	1058.22	700.266	507.428	1187.48	706.724	459.874	1051.67	757.029	440.514	1108.17	693.38	98.4117	1047.58	709.791	109.512	1133.85	837.271	55.0978	1136.2	811.031	51.6316	1028.04	835.762	70.0384	1086.12
0.013	829.611	980.267	1347.96	822.976	983.832	1113.48	666.769	1014.87	1276.69	663.929	1019.94	1200.8	775.577	1049.37	1388.62	758.29	1047.49	1081.03	721.164	713.939	1421.12	724.77	603.379	1422.93	663	712.026	1383.28	662.062	601.87	1384.63	661.43	269.23	1426.02	671.755	185.272	1417.6	635.834	267.911	1379.41	646.741	188.25	1372.26	638.57	86.5111	1374.31	630.513	38.0645	1376.6	667.377	60.4612	1418.12	689.889	752.91	1059.33	684.897	642.16	1056.32	649.198	753.961	1115.85	637.948	644.11	1112.53	670.835	272.408	1031.92	683.3	193.398	1037.45	631.541	267.935	1067.8	644.059	188.17	1073.24	635.244	88.4753	1084.05	627.782	38.7519	1081.57	664.342	60.732	1044.09	760.189	898.678	1395.07	725.633	523.97	1412.38	699.442	503.658	1282.41	721.264	456.76	1418.71	767.597	437.557	1361.59	698.348	99.5193	1416.49	714.202	115.543	1329.02	835.233	59.9699	1326.87	812.112	49.261	1436.77	843.484	69.2267	1372.72	746.73	902.702	1069.67	707.692	523.427	1058.21	700.256	507.445	1187.47	706.704	459.88	1051.67	757.018	440.502	1108.17	693.383	98.4072	1047.58	709.783	109.507	1133.83	837.257	55.0996	1136.19	810.798	51.4368	1028	835.757	70.0467	1086.12
0.02	829.599	980.255	1347.96	822.984	983.83	1113.48	666.77	1014.89	1276.67	663.926	1019.95	1200.78	775.58	1049.32	1388.64	758.296	1047.49	1081.03	721.143	713.94	1421.11	724.756	603.36	1422.91	662.967	712.023	1383.27	662.045	601.868	1384.62	661.414	269.23	1426.02	671.75	185.27	1417.59	635.825	267.914	1379.4	646.734	188.246	1372.25	638.565	86.512	1374.31	630.513	38.0574	1376.6	667.379	60.4593	1418.12	689.894	752.912	1059.32	684.893	642.156	1056.32	649.197	753.966	1115.84	637.941	644.108	1112.52	670.828	272.411	1031.91	683.294	193.399	1037.45	631.537	267.941	1067.81	644.053	188.168	1073.23	635.248	88.4759	1084.06	627.787	38.7596	1081.56	664.345	60.7352	1044.09	760.166	898.688	1395.07	725.606	523.966	1412.37	699.44	503.649	1282.41	721.25	456.749	1418.7	767.58	437.559	1361.59	698.336	99.5141	1416.47	714.196	115.531	1329.02	835.224	59.9696	1326.87	812.106	49.2634	1436.77	843.475	69.2286	1372.71	746.747	902.693	1069.67	707.678	523.428	1058.21	700.251	507.441	1187.46	706.694	459.88	1051.66	757.007	440.484	1108.15	693.37	98.4106	1047.58	709.788	109.507	1133.83	837.263	55.1078	1136.19	810.798	51.4335	1028	835.756	70.0367	1086.12
0.027	829.596	980.25	1347.97	822.999	983.813	1113.48	666.771	1014.89	1276.65	663.943	1019.95	1200.76	775.58	1049.32	1388.65	758.331	1047.49	1081.03	721.125	713.937	1421.1	724.731	603.371	1422.9	662.958	712.015	1383.25	662.035	601.858	1384.6	661.405	269.236	1426	671.748	185.278	1417.58	635.811	267.912	1379.38	646.725	188.25	1372.25	638.566	86.5089	1374.32	630.509	38.0684	1376.59	667.383	60.4584	1418.11	689.895	752.912	1059.31	684.892	642.168	1056.31	649.193	753.98	1115.83	637.925	644.123	1112.51	670.816	272.414	1031.91	683.288	193.406	1037.44	631.528	267.944	1067.79	644.052	188.176	1073.22	635.249	88.4785	1084.07	627.777	38.7642	1081.57	664.338	60.7394	1044.09	760.153	898.687	1395.08	725.69	523.696	1411.72	699.433	503.649	1282.4	721.226	456.753	1418.69	767.569	437.561	1361.58	698.336	99.5293	1416.48	714.191	115.542	1329.02	835.224	59.977	1326.86	812.107	49.263	1436.76	843.48	69.2336	1372.71	746.749	902.705	1069.67	707.672	523.435	1058.21	700.234	507.448	1187.45	706.69	459.891	1051.66	757.006	440.5	1108.16	693.375	98.4246	1047.58	709.788	109.515	1133.83	837.25	55.1037	1136.18	810.791	51.4358	1028	835.757	70.0476	1086.12
0.033	829.602	980.239	1347.97	823.005	983.798	1113.48	666.77	1014.89	1276.65	663.956	1019.96	1200.74	775.582	1049.35	1388.6	758.382	1047.49	1081.02	721.112	713.937	1421.09	724.715	603.365	1422.88	662.937	712.022	1383.24	662.011	601.864	1384.57	661.397	269.229	1426	671.738	185.276	1417.57	635.799	267.912	1379.37	646.732	188.252	1372.24	638.568	86.5094	1374.32	630.515	38.0606	1376.6	667.377	60.4568	1418.12	689.901	752.918	1059.3	684.899	642.163	1056.3	649.185	753.988	1115.81	637.912	644.13	1112.5	670.775	272.475	1031.91	683.293	193.403	1037.43	631.525	267.945	1067.79	644.047	188.183	1073.22	635.255	88.479	1084.06	627.792	38.7666	1081.56	664.346	60.74	1044.09	760.147	898.681	1395.05	725.67	523.682	1411.71	699.438	503.641	1282.4	721.222	456.746	1418.68	767.548	437.555	1361.57	698.316	99.5284	1416.48	714.187	115.536	1329.01	835.22	59.9803	1326.86	812.101	49.2683	1436.77	843.472	69.2348	1372.7	746.771	902.69	1069.65	707.663	523.428	1058.2	700.22	507.446	1187.45	706.68	459.885	1051.65	756.993	440.495	1108.14	693.372	98.4147	1047.57	709.788	109.51	1133.82	837.259	55.0996	1136.18	810.794	51.4397	1027.99	835.763	70.0492	1086.11
0.04	829.603	980.224	1347.97	823.026	983.786	1113.49	666.773	1014.89	1276.63	663.968	1019.96	1200.72	775.581	1049.3	1388.65	758.435	1047.5	1081.02	721.103	713.933	1421.07	724.696	603.359	1422.88	662.934	712.02	1383.21	662.001	601.867	1384.56	661.39	269.227	1425.99	671.734	185.272	1417.57	635.799	267.906	1379.37	646.725	188.249	1372.23	638.562	86.5092	1374.31	630.509	38.0518	1376.59	667.374	60.4554	1418.11	689.901	752.919	1059.29	684.889	642.17	1056.29	649.191	753.998	1115.79	637.909	644.137	1112.48	670.764	272.476	1031.89	683.284	193.405	1037.42	631.518	267.952	1067.77	644.05	188.177	1073.21	635.253	88.4788	1084.07	627.783	38.7626	1081.56	664.347	60.7338	1044.09	760.14	898.674	1395.04	725.562	523.964	1412.34	699.442	503.624	1282.38	721.212	456.756	1418.67	767.552	437.545	1361.57	698.327	99.5217	1416.47	714.19	115.542	1329.01	835.218	59.9767	1326.87	812.091	49.2611	1436.76	843.468	69.2237	1372.7	746.788	902.697	1069.65	707.661	523.434	1058.19	700.216	507.443	1187.44	706.671	459.89	1051.64	756.985	440.49	1108.14	693.375	98.416	1047.56	709.789	109.507	1133.82	837.247	55.0857	1136.18	810.789	51.436	1027.99	835.752	70.0413	1086.11
0.047	829.612	980.215	1347.97	823.05	983.785	1113.49	666.78	1014.89	1276.62	663.983	1019.97	1200.71	775.58	1049.29	1388.64	758.499	1047.49	1081	721.102	713.928	1421.06	724.683	603.363	1422.86	662.933	712.027	1383.18	661.992	601.862	1384.54	661.384	269.229	1425.98	671.731	185.279	1417.57	635.796	267.912	1379.37	646.722	188.251	1372.23	638.565	86.5051	1374.31	630.514	38.0574	1376.6	667.375	60.461	1418.11	689.902	752.918	1059.27	684.895	642.168	1056.28	649.197	754.004	1115.77	637.909	644.146	1112.47	670.769	272.474	1031.89	683.273	193.405	1037.41	631.513	267.954	1067.77	644.039	188.189	1073.2	635.248	88.4774	1084.06	627.787	38.7602	1081.56	664.358	60.7356	1044.09	760.145	898.672	1395.04	725.644	523.685	1411.7	699.472	503.617	1282.38	721.215	456.75	1418.67	767.568	437.539	1361.57	698.325	99.5235	1416.46	714.186	115.533	1329.01	835.224	59.9757	1326.86	812.095	49.2662	1436.75	843.462	69.2272	1372.68	746.809	902.692	1069.63	707.683	523.429	1058.19	700.221	507.449	1187.43	706.679	459.891	1051.63	756.976	440.474	1108.13	693.378	98.4175	1047.57	709.798	109.499	1133.81	837.258	55.0954	1136.18	810.794	51.4372	1027.99	835.753	70.0406	1086.11
0.053	829.63	980.205	1347.96	823.066	983.779	1113.48	666.793	1014.89	1276.61	664.001	1019.96	1200.69	775.583	1049.32	1388.6	758.554	1047.49	1080.99	721.099	713.929	1421.05	724.677	603.349	1422.85	662.945	712.023	1383.15	661.988	601.878	1384.52	661.385	269.229	1425.98	671.735	185.27	1417.56	635.795	267.91	1379.36	646.719	188.255	1372.23	638.571	86.498	1374.31	630.512	38.0615	1376.6	667.374	60.4641	1418.11	689.911	752.921	1059.25	684.899	642.164	1056.26	649.201	754.013	1115.74	637.907	644.146	1112.45	670.761	272.474	1031.88	683.282	193.403	1037.41	631.502	267.95	1067.77	644.035	188.188	1073.19	635.25	88.4818	1084.03	627.784	38.7635	1081.55	664.358	60.7296	1044.09	760.161	898.661	1395.03	725.565	523.954	1412.31	699.481	503.617	1282.37	721.221	456.753	1418.66	767.556	437.535	1361.56	698.336	99.5167	1416.47	714.205	115.517	1329.01	835.234	59.9755	1326.86	812.096	49.2569	1436.75	843.461	69.2156	1372.69	746.824	902.69	1069.62	707.668	523.44	1058.18	700.213	507.457	1187.42	706.679	459.89	1051.62	756.97	440.467	1108.13	693.388	98.4059	1047.57	709.795	109.499	1133.81	837.258	55.0945	1136.18	810.803	51.4402	1027.99	835.753	70.0337	1086.11
0.06	829.633	980.202	1347.96	823.075	983.778	1113.47	666.804	1014.88	1276.59	664.006	1019.97	1200.68	775.586	1049.31	1388.59	758.597	1047.49	1080.97	721.104	713.925	1421.03	724.681	603.349	1422.84	662.951	712.022	1383.12	661.996	601.872	1384.49	661.387	269.23	1425.98	671.737	185.276	1417.56	635.807	267.911	1379.35	646.721	188.253	1372.23	638.57	86.5002	1374.31	630.509	38.058	1376.6	667.374	60.4619	1418.11	689.927	752.924	1059.24	684.911	642.163	1056.25	649.2	754.019	1115.72	637.911	644.155	1112.43	670.752	272.463	1031.87	683.269	193.396	1037.41	631.493	267.962	1067.76	644.028	188.195	1073.2	635.252	88.4736	1084.04	627.787	38.7638	1081.55	664.363	60.7177	1044.09	760.174	898.659	1395.03	725.564	523.943	1412.32	699.52	503.588	1282.37	721.227	456.744	1418.65	767.563	437.534	1361.57	698.331	99.4987	1416.46	714.216	115.515	1329	835.236	59.9697	1326.86	812.102	49.2518	1436.75	843.467	69.2128	1372.69	746.853	902.689	1069.61	707.673	523.429	1058.16	700.22	507.448	1187.41	706.668	459.891	1051.62	756.963	440.476	1108.13	693.384	98.4079	1047.57	709.788	109.494	1133.8	837.259	55.0867	1136.18	810.801	51.4298	1028	835.751	70.0336	1086.11
