Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	-58.59	184.94	-14.57	2310.25	0	1010.98	-377.34
2	-25.79	309.3	-17.55	2321.26	0	1034.77	-11356.8
3	27.77	548.25	-13.43	2343.89	0	1023.83	-1335.66
4	-87.81	601.65	-34.64	2340.19	0	1023.99	6005.67
5	-46.01	814.51	-75.45	2313.72	0	1019.82	46655.6
6	-112.15	882.87	-117.03	2314.22	0	1014.81	-44984.5
7	-98.65	939.18	-97.43	2317.77	0	1012.08	-22406
8	6.1	970	30.36	2307.46	0	1021.29	26112.2
9	-74.01	1020.2	-5.8	2297.15	0	1014.09	28039.4
10	-141.3	1016.85	9.46	2327.59	0	1013.59	7636.97
11	-165.86	1050.11	5.19	2280.52	0	1015.05	-3646.78
12	-229.34	1137.39	-1.68	2303.98	0	1020.84	13727.6
13	-236.43	1190.64	-72.78	2301.62	0	1007.84	41119.2
14	-279.08	1241	-58.44	2266.65	0	1016.01	3262.22
15	-260.77	1342.77	-37.84	2310.36	0	1011.03	-6111.93
16	-275.96	1359.71	-68.82	2259.53	0	1005.75	29091
17	-248.72	1445.77	-23.8	2265.61	0	1010.92	5199.89
18	-260.85	1503.45	19.45	2271.22	0	1007.92	26537.5
19	-230.03	1520.54	-8.09	2234.75	0	1009.03	18313.8
20	-208.66	1589.81	-27.08	2242.44	0	1009.33	11504.2
21	-210.04	1590.27	16.86	2238.69	0	1008.78	25026.2
22	-163.12	1636.05	-3.13	2208.07	0	1004.96	12621.4
23	-194.63	1629.49	-5.19	2205.35	0	1009.97	19387.9
24	-111.54	1638.18	6.87	2211.76	0	1006.21	26570.1
25	-119.4	1630.71	27.08	2183.92	0	1008.46	5150.05
26	-132.14	1613.31	8.24	2176.48	0	1010.76	22646.2
27	-57.68	1634.98	-1.14	2186.15	0	1007.44	24176.9
28	-115.81	1600.19	1.75	2151.43	0	1011.87	11765.9
29	-73.32	1599.12	-6.79	2156.17	0	1011.21	12600
30	-42.27	1587.68	-25.18	2154.09	0	1009.53	22806.7
31	-78.13	1544.34	-21.82	2125.7	0	1012.24	14472
32	-7.93	1567.99	-2.21	2133.31	0	1009.88	9695.26
33	-33.8	1521.15	-3.81	2111.66	0	1013.18	22451.5
34	-1.75	1532.9	-13.5	2106.4	0	1008.43	11975
35	35.4	1490.17	12.51	2090.15	0	1008.99	17564
36	38.99	1455.08	33.65	2082.29	0	1014.96	10784.8
37	85.98	1438.75	5.04	2080.78	0	1006.37	12725.8
38	75.15	1384.12	20.45	2050.43	0	1009.61	21104
39	112.61	1333.31	32.88	2058.42	0	1010.25	5727.54
40	122.22	1319.43	27.31	2047.34	0	1006.13	12128.8
41	111.77	1221.01	20.52	2018.08	0	1008.6	15331.4
42	149.15	1205.9	36.47	2031.72	0	1007.75	3842.9
43	132.14	1110.69	39.9	1997.48	0	1010.44	16428.7
44	170.14	1066.89	26.17	2007.57	0	1009.24	7639.81
45	156.78	1000.37	25.41	1981.43	0	1006.88	3181.85
46	167.62	919.49	30.21	1959.47	0	1009.25	14340.2
47	186.16	880.74	31.89	1979.96	0	1011.92	-222.42
48	153.5	783.54	9.38	1930.89	0	1005.98	13613.8
49	188.45	742.49	25.33	1948.74	0	1011.44	-984.84
50	162.35	664.37	19.61	1926.62	0	1009.98	-4102.9
51	161.74	590.82	14.42	1892.98	0	1012.09	12171.2
52	177.38	548.55	17.55	1945.03	0	1012.2	-994.59
53	128.17	467.38	2.37	1866.89	0	1003.85	2906.45
