Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2244.64	1064.68	1122.54	2244.69	1041.85	916.978	2059.45	1104.72	1054.75	2065.78	1106.91	964.788	2142.91	1148.58	1171.94	2193.96	1141.38	867.154	2262.57	761.925	1187.94	2327.85	676.279	1163.83	2211.62	735.913	1147.07	2276.13	650.834	1117.98	2436.39	331.882	1146.02	2467.11	258.876	1127.21	2397.61	325.575	1108.36	2425.34	252.089	1092.34	2442.13	149.87	1068.32	2444.8	98.6346	1063.24	2466.46	115.029	1102.74	2012.69	762.007	861.233	1983.42	655.951	872.528	1975.35	780.803	915.74	1939.97	676.937	928.672	1705.63	426.8	887.635	1648.78	371.576	904.303	1689.15	458.479	927.057	1629.56	400.357	942.942	1571.94	381.834	965.315	1522.16	380.544	976.057	1531.91	352.624	927.444	2660.87	182.827	1015.71	2641.05	154.649	1122.7	1595.65	162.638	1004.98	1557.12	188.615	899.69
0.007	2245.71	1063.99	1120.41	2245.1	1041.83	915.693	2060.05	1103.16	1055.53	2065.8	1105.72	965.697	2144.23	1145.27	1172.58	2191.8	1141.43	866.686	2262.6	758.208	1189.69	2327.49	672.644	1164.92	2211.91	733.344	1147.84	2275.85	647.784	1118.6	2437.44	329.027	1147.36	2468.76	256.383	1128.15	2398.4	322.454	1110.02	2426.81	249.388	1093.42	2444.21	147.557	1069.17	2446.88	96.5321	1063.43	2468.97	112.331	1102.95	2017.96	757.444	860.139	1990.13	651.249	872.743	1979.92	776.448	914.179	1946.12	672.299	928.435	1706.77	433.748	888.341	1647.23	381.016	904.63	1691.07	466.293	927.578	1628.93	410.626	943.133	1569.92	394.158	965.967	1519.92	394.413	975.588	1529.39	366.263	926.984	2662.41	182.035	1014.31	2643.86	151.789	1120.91	1587.6	174.707	1005.2	1550.86	201.667	899.632
0.013	2246.97	1062.79	1119.09	2245.38	1041.03	914.618	2060.43	1101.06	1056.27	2065.94	1103.81	966.556	2145.63	1141.47	1173.23	2189.33	1140.91	866.181	2263.34	754.697	1190.97	2327.97	669.314	1165.34	2212.97	730.378	1148.68	2275.78	644.413	1119.52	2436.61	325.909	1148.37	2468.05	253.467	1129.13	2397.51	319.208	1111.26	2426.01	246.321	1094.46	2443.27	145.089	1069.67	2445.42	94.1921	1063.03	2468	109.125	1102.69	2023.15	752.347	859.161	1997.31	645.746	873.013	1984.67	771.305	912.945	1952.81	666.704	928.397	1708.91	440.291	888.914	1647.07	390.19	904.966	1693.97	473.962	927.847	1629.63	420.904	942.986	1569.14	406.796	966.062	1518.99	408.267	975.159	1528.19	379.991	926.514	2661.77	178.293	1014.63	2643.24	146.916	1120.13	1580.83	186.91	1005.6	1545.61	215.06	899.647
0.02	2247.94	1061.06	1118.04	2245.65	1039.7	913.786	2060.74	1098.34	1057.06	2066.22	1101.3	967.298	2147.09	1137.69	1173.88	2186.82	1139.99	865.564	2264.3	751.553	1191.64	2328.77	666.224	1165.55	2213.62	727.255	1149.67	2275.88	641.038	1120.94	2433.91	322.496	1148.95	2465.12	249.853	1129.76	2394.73	315.743	1111.85	2423.05	242.694	1095.38	2439.57	142.163	1069.74	2441.03	91.2755	1062.54	2463.65	105.345	1102.38	2028.45	746.64	858.458	2004.7	639.803	873.158	1989.79	765.296	912.12	1959.85	660.317	928.496	1712.33	446.218	889.692	1648.3	398.916	905.303	1698.39	480.871	927.62	1631.67	430.817	942.707	1569.71	419.525	966.044	1519.44	422.148	974.79	1528.26	393.555	926.238	2658.19	173.834	1014.42	2639.46	140.644	1120.05	1575.58	199.091	1006.34	1541.67	228.348	899.627
0.027	2248.79	1058.82	1117.44	2246.06	1037.72	913.127	2061.02	1095.19	1057.8	2066.51	1098.11	968.026	2148.62	1133.67	1174.56	2184.34	1138.53	865.019	2264.83	749.173	1191.74	2329.24	663.811	1165.99	2213.86	724.31	1150.47	2276.52	637.7	1122.03	2429.39	318.515	1149.14	2459.82	245.448	1130.11	2390.21	312.064	1111.91	2417.63	238.747	1095.67	2432.89	138.358	1069.91	2433.67	87.4655	1062.17	2456.36	100.872	1102.26	2033.93	740.627	858.047	2012.05	633.496	873.382	1995.01	758.869	911.906	1967.27	653.252	928.925	1716.84	451.517	889.953	1650.81	407.15	905.703	1704.24	487.35	927.137	1635.29	440.405	942.37	1571.72	431.912	966.194	1521.56	435.843	974.52	1529.98	407.016	925.956	2652.31	167.372	1015.54	2632.44	133.599	1120.97	1571.36	211.625	1006.61	1539.51	241.389	899.818
0.033	2249.45	1056.03	1117.23	2246.55	1035.29	912.689	2061.34	1091.28	1058.45	2066.91	1094.36	968.578	2150.03	1129.95	1175.06	2182.18	1136.31	864.68	2265.26	747.215	1191.55	2329.48	661.568	1166.37	2213.82	721.607	1151.24	2276.07	634.911	1123.52	2423.14	313.89	1149.02	2452.33	240.284	1130.32	2383.96	308.152	1111.69	2410.05	234.272	1096.41	2423.73	133.313	1069.83	2423.89	82.6065	1062.08	2446.41	95.5412	1102.29	2039.09	734.27	857.683	2019.62	626.737	873.851	2000.39	751.891	912.234	1975.49	645.615	930.131	1722.58	456.186	890.081	1654.32	414.205	906.633	1711.11	493.183	926.421	1640.13	449.422	941.873	1575.4	444.198	966.38	1525.06	449.252	974.329	1533.33	419.652	926.049	2643.48	159.346	1016.8	2622.71	126.105	1122.27	1568.91	223.737	1007.21	1538.65	254.209	900.146
0.04	2250.02	1052.82	1117.39	2247.16	1032.46	912.472	2061.62	1086.8	1058.99	2067.49	1090.06	968.955	2151.31	1126.19	1175.43	2180.31	1133.28	864.425	2265.72	745.076	1191.09	2330.09	658.776	1166.35	2213.8	718.756	1151.7	2275.97	631.741	1124.34	2415.49	308.736	1148.91	2442.88	234.404	1130.34	2376.29	304.097	1111.47	2400.6	229.528	1096.11	2412.06	127.711	1069.75	2411.49	76.681	1062.23	2433.87	89.7247	1102.69	2044.58	727.568	858.122	2027.18	619.655	874.437	2005.92	744.46	912.802	1983.25	637.768	931.187	1729.27	460.499	890.171	1659.31	421.649	907.071	1719.01	498.575	925.74	1646.28	457.978	941.48	1580.49	456.128	966.632	1530.9	462.174	974.141	1538.04	431.913	926.158	2632.72	150.369	1018.64	2610.32	117.729	1123.93	1567.83	235.491	1007.78	1539.16	266.603	900.439
0.047	2250.58	1049.2	1117.78	2247.83	1029.22	912.478	2062.04	1081.94	1059.39	2068.11	1085.27	969.213	2152.18	1122.37	1175.38	2178.8	1129.45	864.247	2266.1	742.166	1190.47	2329.59	655.555	1166.7	2213.9	715.47	1151.74	2276.21	628.059	1124.48	2406.58	303.108	1148.89	2431.12	227.946	1130.68	2367.49	299.745	1111.15	2389.64	224.48	1095.7	2398.28	121.778	1069.58	2396.86	70.8055	1062.41	2418.95	83.5623	1102.99	2049.66	720.596	858.663	2034.77	612.174	875.255	2011.58	736.698	913.736	1991.03	629.691	932.32	1736.58	464.492	890.254	1665.42	428.813	907.466	1727.82	503.476	925.195	1653.49	466.018	941.347	1586.8	466.947	967.29	1537.51	474.242	974.505	1544.01	443.772	927.049	2619.96	139.99	1021.06	2595.48	108.499	1126.27	1568.3	246.641	1008.28	1540.94	278.471	900.947
0.053	2251.21	1045.49	1118.4	2248.48	1025.44	912.554	2062.48	1076.56	1059.48	2068.24	1078.53	969.413	2152.6	1118.58	1175.08	2178.06	1124.95	863.993	2266.27	738.516	1189.87	2329.77	651.219	1166.68	2213.93	711.583	1151.42	2275.94	624.081	1124.45	2396.57	297.352	1148.94	2418.74	221.374	1130.85	2357.63	295.215	1110.94	2377.3	219.274	1095.66	2383.07	115.931	1069.59	2380.43	65.0446	1062.39	2402.08	77.3564	1103.02	2055.23	713.262	859.436	2042.53	604.601	875.989	2017.19	728.6	914.792	1999.04	621.009	933.606	1744.64	468.197	890.372	1672.36	435.687	907.992	1737.46	507.813	924.963	1661.76	473.394	941.528	1594.23	476.253	966.664	1545.18	485.606	974.786	1550.97	454.999	927.698	2605.46	128.484	1023.7	2578.77	98.019	1128.44	1570.41	257.168	1008.57	1543.59	289.995	901.139
0.06	2251.97	1041.79	1119.13	2249.08	1021.32	912.638	2062.95	1070.75	1059.35	2068.98	1072.45	969.165	2152.63	1114.58	1174.82	2177.7	1119.95	863.895	2266.28	734.133	1189.21	2329.32	646.422	1166.63	2213.78	707.029	1151.08	2275.7	619.451	1124.18	2385.82	291.326	1148.91	2405.31	214.627	1131.12	2347.07	290.635	1110.86	2364	213.981	1095.53	2366.32	110.463	1069.5	2362.05	59.7531	1062.22	2383.61	71.3981	1103.09	2060.78	705.673	860.434	2050.25	596.89	876.713	2022.84	720.145	916.051	2007.11	612.342	934.73	1753.57	471.454	890.44	1680.5	442.215	908.403	1747.96	511.578	924.973	1671.03	480.119	941.893	1602.64	485.557	967.562	1553.98	495.99	976.069	1558.96	465.366	928.585	2589.34	116.015	1026.16	2560.35	86.6424	1130.81	1574.13	266.783	1008.65	1547.81	300.747	901.431
0.067	2252.85	1038.05	1119.97	2249.65	1016.79	912.855	2063.48	1064.64	1058.93	2069.79	1065.9	968.699	2152.57	1110.29	1174.56	2177.89	1114.44	863.623	2266	729.062	1188.54	2328.65	640.905	1166.59	2213.38	701.977	1150.48	2275.16	614.192	1123.75	2374.31	285.188	1149.27	2391.19	207.785	1131.91	2335.75	285.787	1110.97	2349.95	208.578	1096.17	2348.55	105.18	1069.61	2342.54	54.6586	1062.13	2363.91	65.3775	1103.51	2066.34	698.033	861.402	2058.17	589.065	877.213	2028.53	711.482	917.446	2015.36	603.26	935.86	1763.17	474.442	890.65	1689.4	448.246	908.743	1759.28	514.641	925.135	1681.35	486.183	942.493	1612.04	494.044	968.593	1563.5	505.458	977.514	1567.67	474.919	929.607	2572.14	103.15	1028.56	2540.66	74.3033	1133.12	1579.3	275.571	1008.55	1553.23	310.588	901.557
0.073	2254.13	1034.17	1121.1	2250.19	1012.03	913.057	2064.2	1058.1	1058.55	2070.73	1058.95	968.046	2152.48	1105.95	1174.44	2178.6	1108.47	863.44	2265.24	723.371	1187.78	2327.58	634.926	1166.36	2212.64	696.444	1149.59	2274.14	608.381	1123.37	2362.48	278.854	1150.1	2376.6	200.72	1132.85	2324.06	280.724	1111.61	2335.53	202.99	1096.63	2330.2	99.9657	1070.23	2322.02	49.8037	1062.45	2343.77	59.3717	1104.07	2071.97	690.232	862.316	2066.15	581.114	877.375	2034.43	702.667	918.767	2023.86	594.025	936.713	1773.72	476.667	890.982	1698.69	452.561	909.461	1771.36	517.094	925.504	1692.53	491.578	943.014	1622.44	502.148	970.152	1573.89	513.817	979	1577.61	483.434	930.907	2553.75	89.5241	1030.78	2520.02	61.7032	1135.72	1585.68	283.42	1008.21	1560.02	319.73	901.475
