Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2226.01	1010.9	1125.32	2221.94	1028.08	900.506	2052.38	1085.88	1067.48	2048.89	1083.63	975.661	2169.52	1098.31	1170.44	2143.14	1113.41	868.799	2069.62	778.988	1170.54	2068.03	670.057	1157.68	2014.47	787.27	1129.73	2009.44	677.59	1115.3	1879	290.448	1114.65	1839.63	220.449	1100.48	1838.41	317.534	1090.36	1799.12	249.56	1075.15	1719.32	151.093	1039.85	1693.44	112.261	1035.73	1722.18	118.493	1080.2	2238.82	777.829	835.511	2298.19	685.403	848.151	2180.09	741.962	857.059	2242.12	652.276	868.789	2109	393.76	884.687	2051.31	338.446	899.323	2082.18	431.279	910.592	2021.92	372.85	923.138	1917.14	304.621	967.323	1880.46	283.239	965.738	1908.71	279.688	923.151	1887.21	41.9332	1008.67	1841.4	42.928	1121.17	2032.19	134.443	987.085	1998.39	157.627	880.207
0.007	2227.81	1013.77	1125.28	2222.56	1032.33	899.67	2054.79	1089.78	1068.55	2050.33	1088.61	976.141	2175.18	1101.79	1170.26	2141	1120.37	870.101	2064.75	784.879	1170.24	2059.36	676.171	1156.53	2009.61	795.68	1129.56	2000.15	686.684	1115.06	1859.85	299.154	1116.9	1820.41	229.057	1103.49	1819.66	326.062	1092.17	1780.14	258.05	1077.49	1700.26	163.316	1043.6	1671.95	126.562	1038.7	1701.45	129.489	1082.8	2242.65	784.311	835.88	2302.93	692.719	849.474	2184.36	747.935	858.78	2248	659.175	871.371	2126.82	386.099	887.312	2073.65	326.693	902.501	2097.44	421.414	913.772	2041.82	358.617	926.497	1942.73	282.504	971.385	1907.36	258.585	969.79	1935.56	257.048	927.182	1860.26	42.403	1010.34	1814.27	44.6196	1122.35	2070.79	121.562	988.836	2033.82	142.31	882.638
0.013	2229.88	1016.98	1125.21	2223.38	1036.27	898.985	2057.37	1093.81	1069.47	2052.02	1093.76	976.471	2180.65	1105.36	1170.3	2139.7	1127.28	870.967	2060.17	790.533	1170.1	2050.45	682.59	1156.01	2005.35	803.476	1129.51	1991.45	695.535	1114.91	1842.36	308.142	1119.19	1802.4	238.142	1106.82	1802.33	334.682	1094.02	1762.6	266.703	1080.11	1682.88	176.288	1047.7	1652.21	141.734	1041.91	1681.88	141.473	1086.19	2245.42	790.187	836.48	2306.55	699.096	850.846	2187.81	753.858	860.613	2251.99	665.605	874.014	2144.95	378.174	889.968	2096.46	314.867	905.146	2112.93	411.084	916.612	2062.77	344.075	929.865	1970.05	260.494	975.521	1937.26	234.016	974.969	1964.05	234.75	931.164	1832.16	44.6472	1010.2	1787.92	47.1808	1123.53	2110.34	110.051	990.663	2070.26	127.948	885.068
0.02	2232.03	1020.31	1124.94	2224.12	1040.28	898.842	2060.19	1098.04	1070.09	2054.13	1098.89	976.477	2186.22	1109.33	1169.93	2139.66	1133.69	871.322	2056.53	796.644	1170.09	2042.24	689.166	1155.51	2001.88	811.875	1129.86	1983.62	704.57	1114.77	1826.11	317.322	1121.99	1786.18	247.17	1110.4	1786.44	343.582	1096.07	1746.51	275.375	1082.98	1667.55	189.612	1051.88	1634.33	157.692	1045.65	1664.01	154.434	1089.68	2247.77	795.498	837.186	2309.03	704.793	852.52	2190.22	759.389	862.316	2254.72	671.484	876.44	2163.13	370.11	892.305	2119.81	303.238	907.675	2129.04	400.45	919.386	2084.21	329.749	932.899	1998.68	239.266	979.054	1967.99	210.476	979.023	1994.07	212.981	934.758	1806.95	46.4059	1011.95	1761.88	51.2432	1125.25	2150.84	100.424	992.675	2107.73	114.553	887.504
0.027	2234.19	1023.51	1124.51	2225.57	1044.51	898.994	2063.09	1102.27	1070.42	2056.51	1103.95	976.413	2191.53	1113.75	1169.56	2140.26	1139.69	871.276	2053.19	802.644	1170.01	2034.7	695.821	1155.09	1999.07	820.033	1129.96	1976.62	713.445	1114.37	1812.34	326.83	1124.93	1771.45	256.353	1114.08	1772	352.516	1098.31	1731.85	284.21	1086.32	1654.05	203.335	1056.36	1618.16	174.553	1049.86	1647.95	168.07	1093.64	2249.08	800.207	838.199	2310.47	709.66	854.115	2191.72	764.628	864.023	2256.17	676.651	878.692	2181.55	362.095	894.291	2143.72	292.224	910.012	2145.61	389.736	922.016	2106.57	315.553	935.816	2028.68	218.598	982.409	2000.42	187.529	982.864	2025.41	192.126	938.112	1782.41	49.3415	1013.96	1737.04	56.4918	1126.89	2191.7	92.2963	994.486	2146.22	102.515	889.841
0.033	2236.39	1026.46	1123.97	2227.71	1049.09	899.304	2065.79	1106.53	1070.43	2059.06	1108.84	976.359	2196.54	1118.3	1169.05	2141.49	1145.49	870.906	2050.03	808.738	1169.78	2027.67	702.336	1154.56	1996.29	827.766	1129.56	1970.25	722.081	1113.88	1798.3	335.838	1127.18	1758.11	265.642	1117.45	1758.85	361.615	1100.58	1718.41	293.293	1089.68	1642.29	217.664	1061.07	1604.17	191.904	1054.56	1633.73	182.569	1097.97	2249.6	804.245	839.55	2310.6	713.664	855.811	2192.24	769.173	866.39	2256.34	681.113	880.762	2200.21	354.379	895.92	2168.2	281.655	912.047	2162.64	378.933	924.419	2129.61	302.022	938.411	2059.81	199.137	984.991	2034.33	165.797	986.116	2059.06	171.617	941.77	1757.21	53.5374	1016.22	1714.24	63.3546	1128.84	2232.91	86.207	996.248	2185.47	92.0162	892.038
0.04	2238.67	1029.19	1123.3	2230.29	1053.64	899.365	2068.48	1110.65	1070.34	2061.55	1113.44	976.435	2200.77	1122.94	1168.23	2143.55	1151.19	870.01	2046.82	814.497	1169.11	2021.27	708.717	1153.93	1993.84	835.013	1128.55	1964.53	730.221	1113.01	1786.32	345.13	1129.47	1745.76	274.902	1120.49	1746.81	370.82	1102.95	1706.04	302.585	1092.92	1631.93	232.564	1065.67	1591.75	210.003	1059.91	1621.25	198.04	1102.53	2248.9	807.542	841.41	2309.77	716.814	857.779	2191.68	772.801	868.531	2255.52	684.492	882.852	2219.06	346.92	897.352	2192.85	271.703	913.751	2180.06	368.52	926.501	2153.35	289.15	940.627	2092.12	180.551	987.344	2069.87	144.538	989.198	2093.09	152.716	944.184	1734.19	59.6431	1018.4	1692.88	72.4013	1130.78	2273.92	82.3623	998.151	2225.48	83.4674	894.163
0.047	2240.92	1031.65	1122.41	2233.14	1058.23	899.439	2071.08	1114.66	1070.3	2063.83	1117.73	976.685	2204	1127.41	1167.31	2145.95	1156.73	868.778	2043.84	820.064	1168.47	2015.54	714.892	1153.41	1991.88	841.771	1127.28	1959.68	737.797	1112.08	1775.65	354.031	1131.46	1734.4	284.252	1122.94	1735.99	380.082	1105.23	1694.57	312.218	1095.92	1622.93	248.288	1070.55	1580.85	229.129	1065.69	1610.42	214.665	1107.61	2247.18	809.729	843.378	2307.85	718.856	859.869	2190.04	775.545	871.123	2253.56	686.88	884.984	2238.51	339.474	898.841	2217.68	262.666	915.071	2197.93	358.235	927.937	2177.39	277.249	942.439	2125.34	163.264	989.049	2105.88	125.608	991.029	2128.33	135.435	946.07	1708.71	68.2369	1019.23	1672.94	83.0484	1132.64	2314.51	80.7577	1000.44	2266.04	77.1579	896.416
0.053	2242.94	1033.83	1121.51	2235.95	1062.57	899.835	2073.5	1118.49	1070.51	2065.89	1121.67	977.138	2206.65	1131.39	1166.42	2148.47	1162.03	867.47	2041.61	825.371	1167.77	2010.95	720.747	1153.18	1990.3	847.865	1126.07	1955.76	744.573	1111.58	1765.95	363.131	1132.93	1723.72	293.863	1125.15	1726.29	389.652	1107.34	1683.8	322.451	1098.75	1614.55	264.321	1075	1570.9	248.56	1071.39	1600.6	231.542	1112.23	2244.69	810.922	845.338	2305.15	719.822	861.752	2187.64	776.932	873.549	2250.78	687.973	886.774	2257.44	332.715	899.309	2242.7	254.559	916.169	2216.01	348.853	928.653	2201.63	266.315	943.738	2158.69	147.705	990.213	2142.39	108.47	992.055	2164.12	120.038	947.048	1685.37	77.7552	1020.79	1653.78	94.7685	1134.25	2354.06	81.3896	1003	2306.8	73.3804	898.604
0.06	2244.84	1035.75	1120.72	2238.15	1066.36	900.463	2075.82	1121.99	1071.04	2067.73	1125.22	977.618	2208.94	1134.62	1165.45	2150.95	1166.63	866.371	2040.29	829.989	1167.28	2007.85	725.857	1153.38	1989.43	853.14	1125.49	1952.93	750.413	1111.79	1756.79	372.397	1134.57	1713	304.061	1127.24	1717.56	399.753	1109.27	1673.49	333.549	1101.23	1605.36	279.81	1078.7	1560.68	267.127	1075.74	1589.96	247.839	1115.87	2241.87	810.967	846.763	2301.91	719.625	863.063	2184.65	777.369	874.961	2247.39	687.863	888.038	2276.32	326.531	899.989	2267.94	248.451	916.756	2234.18	340.069	929.178	2225.9	256.748	944.544	2192.08	133.826	990.468	2179.05	93.5408	992.666	2200.38	106.624	947.599	1663.27	86.9234	1022.45	1634.71	106.517	1135.43	2392.09	84.1402	1005.72	2346.89	71.4534	900.995
