Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	-73.39	906.98	103.38	2190.85	0	1051.4	6610.2
2	-91.09	936.89	92.77	2180.83	0	1048.7	20845.1
3	-145.34	945.13	47	2212.92	0	1046.04	6040.76
4	-159.53	940.7	41.96	2180.5	0	1053.18	11747
5	-145.49	955.81	22.13	2198.19	0	1052.73	7237.27
6	-209.35	999.91	-20.6	2185.89	0	1051.3	17649.2
7	-180.36	1024.02	-10.91	2194.06	0	1056.26	8253.55
8	-202.18	1056.06	-5.57	2183.45	0	1056.08	953.39
9	-209.73	1130.83	-13.73	2184.93	0	1059.08	14008
10	-181.2	1150.36	-32.88	2182.04	0	1058.68	13434.2
11	-218.35	1234.74	-22.74	2162.61	0	1058.41	4901.93
12	-178.6	1260.83	-16.86	2174.09	0	1062.19	7794.04
13	-180.28	1344.15	-36.7	2154.51	0	1056.48	14647.1
14	-186.84	1350.25	-24.87	2149.9	0	1062.78	9661.25
15	-144.65	1434.02	-12.89	2147.17	0	1059.33	11230.2
16	-157.62	1448.82	-20.52	2132.47	0	1059.13	10886.5
17	-136.18	1477.97	-20.68	2126.83	0	1060.15	14222.5
18	-124.28	1520.23	-2.37	2116.67	0	1061.87	15112.7
19	-111.69	1501.01	-10.45	2115.71	0	1063.37	11466.9
20	-93.77	1575.01	-12.13	2111.43	0	1060.31	7895.07
21	-104.06	1528.47	-24.72	2097.97	0	1062	13178.4
22	-74.23	1573.79	-18.62	2093.2	0	1062.42	8686.78
23	-84.76	1544.49	-26.25	2094.25	0	1064.41	12744.8
24	-75	1546.02	-52.41	2084.28	0	1062.27	11928.7
25	-66.91	1554.57	-41.73	2073.72	0	1065.26	2781.26
26	-64.01	1531.98	-44.71	2072.2	0	1066.48	18433.2
27	-50.66	1551.06	-50.89	2070.78	0	1065.11	4693.99
28	-61.26	1521.15	-59.59	2055.46	0	1067.17	8814.65
29	-46.01	1516.42	-48.9	2048.3	0	1068.65	10804.7
30	-30.21	1523.9	-56.84	2053.27	0	1067.35	4588.73
31	-45.93	1478.88	-67.75	2033.26	0	1069.24	10984.1
32	-14.57	1514.43	-56.92	2037.57	0	1067.37	3681.69
33	-18.92	1461.49	-67.67	2027.26	0	1069.95	8566.01
34	-11.67	1483.46	-66.91	2020.58	0	1067.91	8488.65
35	1.98	1444.4	-62.87	2018.68	0	1070.04	2276.49
36	0.69	1437.68	-58.36	2006.98	0	1069.88	5578.71
37	14.19	1430.21	-62.87	2002.55	0	1068.66	7261.27
38	13.28	1395.11	-59.13	1997.87	0	1071.14	8126.29
39	33.87	1386.87	-49.9	1989.78	0	1069.09	5754
40	38.38	1350.1	-50.58	1979.26	0	1069.49	6022.28
41	44.86	1343.38	-39.29	1978.08	0	1069.27	9827.22
42	57.07	1308.59	-30.21	1973.26	0	1068.77	6604.41
43	63.4	1282.04	-30.44	1954.72	0	1068.41	6673.63
44	76.9	1273.35	-18.39	1966.12	0	1067.85	4940.48
45	82.63	1214.6	-28.61	1945.7	0	1066.95	7707.66
46	90.03	1208.19	-16.71	1934.84	0	1068.11	5676.14
47	102.39	1156.77	-23.8	1944.17	0	1066.39	5358.21
48	103.15	1122.89	-22.66	1917.43	0	1065.81	8702.12
49	113.45	1088.56	-8.62	1920.93	0	1070.14	3829.02
50	114.82	1059.42	-18.69	1917.2	0	1063.34	6301.1
51	125.58	1019.59	-7.25	1900.83	0	1065.87	3488.89
52	122.07	966.19	-6.94	1898.91	0	1067.61	4593.11
53	120.39	948.79	-7.63	1891.88	0	1063.75	6324.25
54	134.66	893.55	-6.18	1884.32	0	1065.78	-59.26
55	121.46	860.44	-7.48	1877.33	0	1064.08	5406.06
56	132.37	813.75	-1.83	1870.38	0	1067.3	2799.76
57	134.74	775.6	-6.48	1874.55	0	1063.99	4481.28
58	119.78	735.93	-4.65	1841.78	0	1064.83	5856.75
59	146.41	687.56	-2.98	1858.67	0	1066.97	-9.11
60	120.54	646.97	-4.27	1840.66	0	1064.79	5107.24
61	123.6	608.98	-5.04	1837.16	0	1063.82	1769.15
62	132.6	581.67	-5.87	1832.48	0	1062.9	2847.04
63	109.1	531.62	-3.89	1813.73	0	1066.25	3085.84
64	125.89	495.76	-14.5	1837.11	0	1058.21	1893.72
65	109.94	463.56	-1.75	1796.07	0	1070.38	1271.4
66	112.15	420.99	-2.06	1816.1	0	1068.35	423.72
67	105.29	387.12	-12.89	1791.67	0	1060.36	3959.68
68	95.44	358.58	-5.26	1799.38	0	1068.59	-1473.89
