Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2179.22	879.451	1033.37	2161.28	886.909	833.458	2016.24	944.003	996.391	2005.49	952.858	894.478	2127.44	941.353	1080.52	2082.99	959.62	782.831	2124.78	621.55	1109.23	2161.46	518.114	1095.56	2066.29	604.631	1077.23	2101.89	501.563	1060	1973.01	409.234	1076.8	1890.16	390.922	1069.51	1964.27	449.239	1042.77	1886.03	429.739	1036.02	1773.36	430.196	1004.66	1729.94	440.009	1003.41	1753.97	419.193	1047.91	2091.93	644.614	769.894	2126.95	542.404	785.948	2034.18	631.339	806.422	2064.28	526.718	819.092	2031.2	229.294	841.936	1996.14	161.422	867.859	1988.44	258.84	857.195	1952.31	191.524	885.01	1873.43	85.0454	941.104	1857.81	42.5894	938.325	1881.22	64.2958	892.904	1745.32	225.365	997.738	1740.92	269.525	1101.29	2070.74	33.2443	945.39	2024.16	42.893	839.642
0.007	2179.06	883.387	1032.77	2160.6	889.57	832.825	2015.92	947.932	996.465	2005.27	956.183	894.44	2126.11	944.864	1080.48	2084.58	963.359	783.946	2131.13	627.95	1109.55	2172.8	525.681	1095.47	2074.04	608.23	1077.77	2114.67	506.33	1059.59	1988.09	406.428	1076.3	1905.68	384.408	1069.24	1976.7	446.828	1043.36	1899.4	423.57	1036.43	1786.54	419.594	1004.34	1741.65	424.924	1005.27	1767.34	405.943	1048.27	2083.89	646.646	770.47	2115.01	543.232	786.915	2025.51	635.56	806.827	2051.5	529.905	819.762	2010.7	231.263	842.076	1974.58	163.718	867.621	1968.34	261.262	857.391	1931.16	194.512	885.017	1850.93	88.8334	940.261	1834.67	46.5684	937.941	1858.55	67.537	892.361	1770.78	212.434	996.464	1763.28	255.22	1099.72	2046.85	33.2106	945.552	2000.66	43.0774	839.703
0.013	2179.14	887.745	1032.16	2160.15	892.529	832.08	2015.93	952.307	996.558	2005.04	959.907	894.414	2125.26	949.885	1080.23	2087.36	967.395	785.464	2138.02	634.669	1109.41	2183.41	534.037	1095.24	2081.75	612.66	1077.81	2125.94	512.616	1059.34	2001.68	404.294	1076.2	1921.14	377.662	1068.71	1988.56	444.215	1043.6	1912.8	416.722	1036.45	1799.38	406.311	1004.45	1754.1	408.964	1005.33	1780.87	391.484	1048.18	2075.82	649.431	770.995	2102.93	544.857	787.792	2017.07	640.683	807.462	2038.94	534.192	820.687	1990.34	234.141	841.862	1953.22	167.022	867.064	1948.31	264.743	857.129	1910.64	198.095	884.728	1828.78	93.6622	939.223	1811.82	51.6997	937.54	1836.1	71.4523	891.702	1797.33	199.114	995.111	1786.26	240.279	1098.13	2022.8	33.4031	945.683	1977.26	43.146	839.773
0.02	2179.45	892.534	1031.53	2159.89	895.583	831.447	2016.24	957.179	996.579	2005.91	964.079	894.22	2124.9	955.921	1079.85	2089.41	971.625	786.306	2144.39	641.783	1109.26	2193.22	542.974	1095.08	2088.31	617.728	1078.19	2136.69	519.554	1058.82	2015.4	401.75	1075.62	1936.59	370.632	1067.99	1999.84	441.255	1043.48	1925.81	409.492	1036.25	1811.41	392.417	1004.28	1766.99	391.746	1004.87	1794.5	376.16	1048.05	2067.96	652.935	771.408	2090.95	547.526	788.516	2009.04	646.66	808.125	2026.67	539.433	821.325	1970.07	237.869	841.289	1932.29	171.163	866.094	1928.67	268.771	856.801	1889.9	202.615	884.11	1806.69	99.7141	937.842	1789.5	57.9047	937.152	1814.03	76.2345	890.834	1824.82	185.711	993.042	1809.88	224.907	1096.37	1998.88	33.8089	945.809	1953.84	43.4447	839.548
0.027	2180.07	897.815	1031.03	2159.87	898.897	831.103	2016.79	962.407	996.599	2006.71	968.604	894.03	2125.33	962.324	1079.58	2091.12	975.797	786.703	2150.38	649.269	1109.25	2202.18	552.232	1094.76	2094.78	623.426	1078.45	2146.47	527.175	1058.1	2028.11	399.571	1075.61	1952.24	363.185	1067.05	2010.72	437.862	1043.19	1938.81	401.674	1035.87	1824.9	377.1	1003.85	1780.64	373.256	1004.19	1808.84	359.169	1047.34	2060.35	657.166	771.703	2079.3	550.972	788.878	2001.21	653.322	808.451	2014.65	545.524	821.69	1949.96	242.602	840.262	1911.63	176.06	864.705	1909.05	273.761	856.041	1869.71	207.74	883.222	1786.55	106.072	936.513	1767.49	65.1801	936.53	1792.58	81.794	889.851	1853.5	172.219	990.976	1835.21	209.154	1094.43	1974.94	34.309	945.678	1930.7	43.6638	839.188
0.033	2180.84	903.497	1030.79	2160.46	902.423	830.939	2017.59	968.071	996.481	2007.94	973.421	893.751	2126.52	968.712	1079.53	2092.76	979.82	786.663	2155.84	657.001	1109.32	2210.34	561.615	1094.04	2101.24	629.795	1078.53	2155.15	535.339	1057.44	2041.33	396.496	1074.7	1967.7	355.422	1066.11	2021.12	434.002	1042.68	1951.93	392.997	1034.96	1839.25	360.656	1003.16	1795.24	353.705	1003.32	1824.17	341.264	1046.35	2053.12	662.126	771.894	2067.78	555.32	788.852	1993.8	660.593	808.52	2002.91	552.282	821.459	1930.4	247.978	838.782	1891.53	181.591	862.946	1889.14	279.68	854.891	1850.12	213.534	882.139	1766.63	113.364	934.756	1746.35	73.2177	935.638	1771.73	87.9477	888.576	1882.85	158.964	988.78	1861.65	193.251	1092.35	1951.15	34.925	945.394	1907.91	44.0414	838.627
0.04	2181.69	909.387	1030.7	2161.44	906.098	831.274	2018.56	973.797	996.465	2009.52	978.343	893.523	2128.27	975.18	1079.78	2094.72	983.86	786.304	2160.89	664.885	1109.48	2217.5	571.015	1093.46	2106.73	636.459	1078.78	2162.9	543.59	1056.45	2054.3	393.163	1073.65	1983.47	347.187	1064.95	2031.38	429.38	1041.89	1965.13	383.78	1034.03	1854.41	344.501	1002.22	1811.16	333.089	1002.1	1840.67	322.62	1045.3	2046.27	667.664	771.87	2056.7	560.248	788.668	1986.84	668.299	808.246	1991.47	559.838	820.858	1911.72	253.856	837.237	1872.11	187.77	860.703	1870.33	285.955	853.738	1831.26	219.854	880.788	1747.65	121.453	933.079	1725.96	82.1113	934.864	1751.61	94.903	887.348	1913.77	145.966	986.371	1889.03	177.565	1090.24	1927.88	35.7363	944.97	1885.39	44.5332	837.822
0.047	2182.67	915.406	1030.89	2162.71	909.837	831.791	2019.17	979.846	996.417	2011.5	983.294	893.387	2130.26	981.984	1080.19	2097.31	988.184	785.612	2165.31	672.627	1109.68	2223.4	580.236	1092.77	2111.58	643.438	1078.91	2169.56	552.046	1055.69	2066.97	389.457	1072.49	1999.53	338.612	1063.52	2041.62	423.863	1040.75	1978.3	374.235	1032.77	1870.89	326.493	1000.97	1827.02	312.4	1000.24	1858.41	303.422	1043.72	2039.61	673.695	771.601	2045.95	565.842	787.977	1980.13	676.406	807.752	1980.58	567.87	819.921	1892.73	260.985	834.815	1853.3	194.635	858.226	1852.11	292.789	852.504	1813.11	226.597	879.608	1729.77	130.368	930.997	1706.42	91.9095	933.806	1732.48	102.572	886.113	1945.44	133.425	984.086	1917.61	162.128	1088.04	1905.05	36.6213	944.369	1863.31	45.2546	836.979
0.053	2183.66	921.374	1031.34	2164.39	913.444	832.558	2020.62	985.565	996.411	2013.63	988.261	893.248	2132.41	989.093	1080.59	2100.63	992.352	785.789	2169.2	680.298	1109.83	2229.1	589.163	1091.96	2115.9	650.48	1078.82	2175.48	560.177	1054.63	2079.35	385.464	1071.06	2015.93	329.814	1062.15	2051.64	417.974	1039.29	1992.1	363.732	1031.01	1889.02	307.883	999.542	1846.91	290.069	998.619	1877.47	283.765	1041.83	2033.41	680.049	771.02	2035.28	572.062	787	1973.68	684.942	806.946	1970.03	576.332	818.619	1874.58	268.429	832.421	1835.21	201.95	855.371	1834.57	300.106	851.432	1795.79	233.746	878.48	1712.58	139.766	929.019	1687.75	102.408	932.776	1714.15	110.745	884.679	1978.06	121.596	982.03	1947.2	147.286	1085.8	1882.61	37.7241	943.584	1841.84	46.2509	835.988
0.06	2184.67	927.185	1031.97	2166.26	916.743	833.618	2022.15	991.176	996.407	2015.98	993.053	893.084	2134.37	996.101	1080.91	2104.25	996.619	786.03	2172.53	687.719	1109.86	2233.68	597.516	1091.19	2119.59	657.535	1078.55	2180.16	568.246	1053.86	2091.49	381.25	1069.45	2032.39	320.967	1060.28	2061.67	411.509	1037.39	2006.28	352.914	1028.68	1905.75	288.975	997.839	1866.76	268.113	996.01	1897.7	263.951	1039.67	2027.23	686.643	770.437	2024.96	578.589	785.559	1967.64	693.529	806.037	1959.81	585.267	817.285	1857.21	276.299	829.844	1818.55	209.179	852.756	1817.79	307.658	850.36	1779.32	240.95	877.375	1696.74	149.4	927.382	1670.22	113.638	931.571	1696.89	119.558	883.236	2011.47	110.674	980.263	1978.09	133.502	1083.85	1860.86	39.0994	942.632	1820.61	47.517	834.88
