"a-g_P8","Gamma_P8","Alpha_P8","d-g_P8","t-g_O1","Theta_O1","Gamma_O1","t-g_P7","Beta_FP1","t-g_FP1","Clas"
1.07077617563138,-0.0486845180037858,-0.0199590085330602,1.22129126613589,1.13781592879648,-0.0641826797581916,-0.113528471967046,1.07435600248246,0.0796875877231938,1.31401419846897,"1"
1.0591765203023,-0.0152138886766167,0.00353202514778732,1.16726463242726,1.0713329444891,-0.0999613823178877,-0.0945126119180631,1.0270728521953,-0.253305161190826,1.18807198851926,"1"
1.088010067716,-0.0322438915260355,0.013024180513554,1.13537925528093,1.09064740639756,-0.0272327358728451,-0.0386748640815855,1.07875102948997,-0.0903991955928206,1.06438035726664,"1"
0.980549014087155,0.0155325652697823,-0.0419589048404242,1.09394156967893,1.04611161657094,-0.0267406379831389,0.0027583499642915,1.02956715380013,0.0896305756453887,1.06160228030344,"1"
1.01123020774171,-0.00623771888404938,-0.0331624261072702,1.11045786457522,1.06301520060399,-0.0150818672438358,-0.00136592661366574,1.0112038277248,0.0439372635627653,1.10583552944056,"1"
1.01937867696632,-0.0188854433213594,-0.0377758761476726,1.10956413053066,1.05447113424291,-0.0460609442693943,-0.0249392919765165,1.00740991562909,0.0108009542505263,1.07999867248384,"1"
1.07255125582581,0.0517576388294439,0.0853122558240242,1.16361157250537,1.09176794289314,0.00503609901437356,-0.00780497584949577,1.10322206013785,0.0757510309062367,0.998135882080784,"1"
1.09520777294581,-0.0393408364116211,0.0122477586789935,1.1436811188192,1.13807768048906,0.00523656158023133,-0.0479887257731937,1.05626017982065,-0.00855521059359795,1.01728216726658,"1"
0.928897384963343,-0.135578028984025,-0.227471494007322,1.2204202695709,1.09530587193169,-0.124944392322923,-0.138915130459543,1.16737437412223,-0.0663830898089626,1.01043033151915,"1"
1.08743568501683,-0.0962807388147168,-0.0545074834354569,1.28596605223491,1.15902075047126,-0.0897486091599581,-0.153521636819795,1.12869482621966,-0.0834597892837854,1.08959782668761,"1"
1.00800394831727,-0.214515430670258,-0.238235257899462,1.32450834646361,1.06243939160464,-0.203132257642157,-0.191597209392434,1.05051666612553,-0.0721103192676935,1.01793362129146,"1"
0.969319639856839,0.0072953220998718,-0.060612437162573,1.19408838847756,1.05292991128284,-0.046491441322622,-0.0239527228257784,1.0156833174005,0.000230628729043221,1.03102760358633,"1"
1.04173103215449,-0.00983509097724165,-0.00760604709915984,1.11300579275895,1.06551880993522,-0.067105468026295,-0.0563365191314798,1.11470427007667,0.0102801521236044,0.993049221681745,"1"
0.96245391168301,0.0154615619674592,-0.0597043924740692,1.15402398842127,1.08803270696851,0.0171813676343858,0.00763250158376811,1.09546681359443,0.0302471135605519,1.04705947256022,"1"
1.01628924814207,-0.000875160517903245,-0.0230821077130837,1.18073899045472,1.08384688528457,0.00593032761262019,0.000335519258243034,0.989757829742506,-0.0407816379799795,0.852433407495197,"1"
1.1048537987787,-0.0787675059339821,-0.020746712937856,1.15181861256454,1.13200657636101,-0.0368279149457513,-0.0829338589908649,1.12020181938176,0.0644701221607021,1.07340611583637,"1"
0.99393540172106,-0.00992224846689058,-0.0532213902948973,1.12691106021073,1.05842997986046,-0.0259183137835285,-0.00807470035502605,0.995432430733239,-0.00151376923773408,0.976579966211968,"1"
1.06952132607085,0.00505636531162183,0.0341912137798507,1.09257705874644,1.12443836734651,0.0292749426629288,-0.0133991936907294,1.09979141296231,0.0323725166591107,1.0171146610344,"1"
1.01648103221768,-0.00533236657729,-0.0272567142557039,1.00949209619825,1.00341328817709,-0.127106951107824,-0.0623799001009952,1.07271621609192,0.0250843614993239,1.02834415385778,"1"
1.11305889945394,-0.0213277301236328,0.0480364949731383,1.14408034637965,1.01349816701462,-0.0998287184011106,-0.0427003334576717,1.08766769303104,0.0149694416236236,1.02903314740759,"1"
1.01641682282944,-0.0314606216404074,-0.0528688858263455,1.11953033693135,1.08782886738585,-0.05391377195736,-0.0626196117418503,1.07251161820972,-0.00332018453508059,1.03584887171323,"1"
1.05050336632424,-0.0280590142578053,-0.0176679329240245,1.12258126864921,0.973385116810006,-0.118814482906856,-0.0242728920448209,1.09649718466499,0.188238548942902,1.18344875961516,"1"
0.93061690165183,0.0136133714902494,-0.0924632018464688,1.12879297881718,1.11647184728063,-0.00219443301290724,-0.0367392421760933,1.05116295330602,0.0725961363916746,1.08661847309995,"1"
1.01731678558711,0.0688385585686673,0.0461387754472205,1.13849689248922,1.03593688806737,0.0239618642656121,0.0653595573545552,1.04768951481961,0.0349135811279639,1.01558429733333,"1"
1.08285948799362,-0.0363169404237887,0.00398519221374507,1.01686088266363,0.993795573994235,-0.126454872135703,-0.0525986278660365,1.08293311360415,0.137452672916682,1.08542617088866,"1"
1.00528865964117,0.00517536380112688,-0.027804523945669,1.12073319524311,1.05581284571462,0.00561799987892567,0.0265776823128343,1.05533869751556,0.12145873890793,1.13348754623206,"1"
0.926655498639447,-0.160908655202151,-0.251919171239752,1.21431223195437,1.10134364359635,-0.0954686248366956,-0.114789599547917,1.07605237257234,-0.0155523277783679,1.07950271360212,"1"
1.08988281023578,-0.0448650457430027,0.00153358741645688,1.19118740109817,1.00231365796881,-0.116451935807347,-0.0498935788532482,1.07060956651557,0.00418714235746506,0.956472073282897,"1"
1.01522659999729,-0.0218786475406738,-0.0446187702348127,1.13303960031421,1.16180445514169,0.0837870830127317,0.00544114800364004,1.11553729339628,-0.0273542601399007,1.04752902115578,"1"
1.08465378929316,0.0352377961227042,0.0803195465223627,1.1444907534289,1.11855643613368,0.0795743731276515,0.040256378645385,1.1122776978002,0.0555503362680747,0.955547936755515,"1"
1.11252134199661,-0.0573504957602276,0.00897306122176929,1.23398066301284,1.07261757462153,-0.0228784840519592,-0.0181404022918412,1.02095371152422,0.131181875927293,1.14902307524775,"1"
1.01629105744119,0.0248960288534545,0.00211806499115124,1.14704630931079,0.908913005008092,-0.124853512645785,0.0377772795185918,1.13692877476602,0.0724308472329071,1.03253679040732,"1"
1.08002566571525,-0.0208193430258257,0.0174612509062151,1.11984168703507,1.05355026155712,-0.031021280469219,-0.00870092294589809,1.09144353659349,-0.0123756576648562,1.02280370207375,"1"
0.935015812847251,-0.025325750153364,-0.123202253863281,1.12403635119504,1.15887005422514,0.0466000465869103,-0.0265991281173286,1.06909570425866,0.136911316717937,1.11760172939217,"1"
1.07350318330726,-0.0448280882808124,-0.0134800866467987,1.16000821319102,1.17713580475098,-0.0168951735782295,-0.0998415135584092,1.16240707816361,0.0887622476920419,1.03933432545657,"1"
1.02735507871835,-0.0255942225293372,-0.0368777874360542,1.15780994006694,1.09860158346815,-0.0111276092354515,-0.0298346650966936,1.07377446650058,-0.0546403546273725,1.02361044357837,"1"
1.04525129636153,-0.0653140795454872,-0.0600442860995607,1.21932515731577,1.13343508094783,-0.0160492663464763,-0.064330602770262,1.14720558738573,0.00302399960925719,1.17292617916464,"1"
1.06727237330564,0.0463880662943659,0.0744569573047257,1.14932559646108,1.05493562318951,0.00124912776766503,0.0229676847067086,0.912343134639404,0.00680984888256224,1.01983902598264,"1"
1.04787132536661,0.0471343990314697,0.0556777287433542,1.07747325432248,1.0587649793966,0.0200373675924556,0.0383941572846105,1.12276916971126,0.0176573798763574,1.05532451279324,"1"
0.975974294554934,-0.0178743357045938,-0.0777972439732807,1.11480732500546,1.03432431927395,-0.0850399686740269,-0.0465649601100848,1.02135718924715,0.0850220239056488,0.99860118129171,"1"
1.04381832828053,-0.0176073078659269,-0.0134229283950816,1.01871278968144,0.99690398833932,-0.097017790039198,-0.0237263167629878,1.06346031488564,0.104255382599786,1.13304189478919,"1"
0.96196548190931,0.0268503955959119,-0.0496411136413129,1.06192035126783,0.962475003806877,-0.105975610895021,0.00116493178670238,1.0487200103797,-0.0134219351359977,0.920154736869168,"1"
1.01921555930463,0.00148028290241359,-0.017959440806933,1.09377652260683,1.19235050124811,0.0505131279068826,-0.0503943997250515,1.17070511508481,0.000392384764074553,1.04681188568006,"1"
1.04519155617626,-0.0368423416048965,-0.0314673820356349,1.21082575522908,1.05420167940009,-0.137990374324544,-0.118678969698644,1.05917224663472,-0.0391370206280317,1.04342749676544,"1"
1.01872563221053,-0.0889576548740559,-0.107071317313991,1.26351535464795,1.05064654773101,-0.0801440676050712,-0.0563544471124849,1.11225120033695,-0.0560443515147933,1.15024798398297,"1"
1.09390731634268,-0.0371947576201258,0.0133044501052796,1.15444332083917,0.957899017333255,-0.101725919985596,0.0107293153289296,0.993752509340531,-0.0334963057960803,1.00259366779861,"1"
1.08708310887399,0.0325030259744912,0.0798789049249755,1.12058994169146,1.00313187838539,-0.0443905148608362,0.0267581093004476,1.09295444863105,0.0271590628007816,1.03086364145856,"1"
1.05374870020529,0.0115298353574519,0.0255025048218937,1.11602180844862,1.09306568911534,0.00178186053776993,-0.0121918087152201,1.1040795396106,0.0129852360295932,1.06626767067005,"1"
1.02035766276068,-0.0158750583376583,-0.0338965218558727,1.12262941757908,1.04499134021017,-0.0816323953362764,-0.0527827773810212,0.961753570431162,-0.0309829789336673,0.987251675325302,"1"
0.995929318678721,-0.0346949544969781,-0.0750589160081289,1.14351915466639,1.08631734370475,-0.0432609802134623,-0.0507458705394667,1.07477879482107,0.0800708222877196,1.16549772800832,"1"
1.08632496893636,0.0390084884538792,0.0859250064526643,1.16346261074527,1.06695814743994,-0.000318249954020933,0.00985751456739195,1.05654816429389,0.000162806432622817,1.02841524539266,"1"
1.0286194383998,0.015219000282224,0.00469777614079646,1.08891580005392,1.05043153224313,-0.0514262415882828,-0.026694723567188,1.10470327686396,-0.0847504641466274,1.00364635855837,"1"
1.07511103710737,-0.127996201214777,-0.0980287934520592,1.24606022855161,1.17237283229651,-0.0464807688012863,-0.123383920460673,1.13238282432964,-0.107119494029539,1.06316731398017,"1"
1.04072446790391,0.031571115845691,0.0328943815589837,1.16153256908887,1.0492878099516,-0.0358341764057955,-0.00961779721035074,0.996217933517613,-0.001897065375293,1.00588510305989,"1"
0.941975533286178,-0.00130633385770029,-0.0949076487172742,1.12187885287363,1.05970406416023,-0.0174613247533627,-0.000665740726488948,1.02875358060413,0.00737471305438843,0.989742884604086,"1"
1.05304311635486,0.028879774455198,0.0423936573656898,1.07329980945728,1.08479346463068,0.000250789755514799,-0.00618038389567442,1.0295494374583,0.0408447763088883,1.08377998421582,"1"
1.01539719501857,-0.0383790032899208,-0.0605776823137175,1.10825561547053,1.09663751115947,-0.0326126612848182,-0.0492134627260076,1.06413758764706,0.0341802949204786,1.20343709165139,"1"
1.02238278194671,-0.0854545924904996,-0.100420030357889,1.17934244992253,1.1263733698731,-0.049719319433432,-0.0906831314479143,1.17900133572751,0.0361338286566627,1.05276438401215,"1"
1.03374981807866,0.00353638654463815,-0.00191036244042865,1.14060363058545,1.08856962798335,0.0101167070863585,0.000140612929645815,1.09206069300737,0.0775070702069699,1.08152193141825,"1"
1.07176874078797,-0.0125012350951785,0.0182598596600078,1.17271337291,1.08636318713473,-0.0358124407448529,-0.0433959729219627,1.06393264219032,0.0436165811666185,1.18074176170108,"1"
1.03657914165801,-0.0840635016261005,-0.0865415294088175,1.11271217617831,1.09832713486447,-0.0414585103889833,-0.0593567914895478,1.01324376242103,0.0469115479773907,1.08762877779621,"1"
0.95879827319502,-0.100311803224251,-0.170072333063473,1.16138975968557,1.06233223822308,-0.131200848649873,-0.118535657297092,1.03972364886496,-0.118695392023453,1.07686841853864,"1"
0.938347238355878,0.00388037116634283,-0.093711395367693,1.14934368704022,1.08009127625642,-0.034063621588903,-0.0360959924491464,0.94517931848714,-0.00537626717270502,1.01262423041469,"1"
1.1076001444781,-0.121480825790435,-0.0638289110558444,1.2216130539539,1.12140402423619,-0.0515038267573547,-0.088368769844179,1.1499975314191,0.0399098014246422,1.13770064592901,"1"
0.962378254207102,-0.0547437697765906,-0.124781827951309,1.11792401632436,1.00307509772038,-0.0766788458277921,-0.00787804863207745,1.0060006784608,0.0478754323874993,1.10597988923959,"1"
1.01113878794735,-0.0128754240340186,-0.0397071138764694,1.10101792505609,1.03218798293953,-0.0516789408203635,-0.00975577530920664,1.07607529428464,-0.0288420357636104,0.995612468501028,"1"
1.05736086019262,-0.0813853546955436,-0.065503730686226,1.14379860792646,1.04654663684564,-0.138043203609067,-0.112286889915662,0.998363373490031,-0.0541611506980039,0.993767336024856,"1"
1.05890981374422,-0.0424304227156497,-0.0244483009498612,1.06580854402209,1.06754452520215,-0.0508137796508269,-0.0416786825724297,1.09505764440568,-0.0242645676016077,1.0135209932441,"1"
0.993574871883383,-0.0200075090009541,-0.0632055178349736,1.11250387604798,0.992034698048994,-0.103293302562345,-0.0257525613129177,1.03841184906667,-0.0775226523988805,1.08033273205724,"1"
0.980261604590804,-0.0577097222544048,-0.111315349281324,1.1344816261118,1.12675481212093,-0.0863017440801979,-0.125984577247289,1.02098429609845,-0.0435220446170281,1.08825477693814,"1"
1.01113290381941,-0.146058089630604,-0.16927448710749,1.28266531242164,1.04152424667471,-0.199172418163719,-0.171265612977135,1.03859497140012,-0.108707778295042,1.09114841934119,"1"
1.01756791404885,0.0487651925069324,0.0267451169160879,1.08651459426504,0.97690384880016,-0.0724554254386518,0.0233605959266586,1.03520434665029,0.0768638298988767,1.02511367797668,"1"
1.04845375962379,-0.0233743283576068,-0.0148590002818233,1.07168795950951,1.08310771442264,-0.00752572574920199,-0.0123721432776634,1.07077588935187,-0.0458283660151681,1.02433944510684,"1"
1.07153151678676,-0.0222364035200395,0.00799827721108751,1.13753515571279,1.11591629086877,0.0348289072938897,-0.000500327813174859,0.966482607222897,-0.0415480293062115,1.02176853730459,"1"
1.02336211645467,-0.0567803568995523,-0.0713262943843984,1.09603632371069,1.07408793886789,-0.0930005683897172,-0.0898501604524315,1.02435995006777,-0.0318661810909854,1.0030726553859,"1"
1.06686157882893,-0.0556861393789181,-0.0307285606441327,1.1179252801194,1.14245255247598,0.00111818281905089,-0.0555197108942935,1.07628181307719,-0.00656968325378623,1.01627544494897,"1"
1.0815396028272,-0.0473577847446101,-0.00872711642160832,1.14236478198543,1.08572712950009,-0.0513108346023105,-0.0582210641229911,1.04295747027771,-0.0311833237756263,1.00250491540597,"1"
0.973648845838597,-0.0541309868182231,-0.113957960389862,1.13379514972054,1.04400387115748,-0.112621194736444,-0.0838793674093421,1.07187778975498,-0.0418317830120431,1.01387844170203,"1"
1.0098093519626,-0.0279564905513816,-0.0556215466742088,1.21274718740389,1.11614369384478,-0.00911487478498902,-0.0431388521864996,1.13338190123598,0.0330728614513289,1.02304448686516,"1"
1.00866283101807,-0.0776591273564959,-0.104927017056564,1.18107522618383,1.09435492674907,-0.078901713885238,-0.092819934144566,1.02954436933716,0.01903239277516,1.12451421307196,"1"
0.980465645531721,-0.0184762358316057,-0.0741211220548588,1.18459351400315,1.03615455582843,-0.104234234893456,-0.0682151579099701,1.00691921892831,-0.0251993184048595,1.05142539428314,"1"
1.04073306589833,-0.0199162214977953,-0.0186508946630485,1.10327510320629,1.07017757007567,-0.061190776048487,-0.0544876073494016,1.05419485348047,-0.0304685281886818,1.07817276037038,"1"
1.04621279961751,-0.0553431813898502,-0.0491433037289281,1.13622623130134,1.14592152704123,0.00320352240563145,-0.0564174687553572,1.15277933078255,0.100293153476362,1.16539493310693,"1"
1.04040620451864,-0.0297400700681138,-0.0287925476193102,1.1272362762162,1.06809786346946,-0.0695178341117047,-0.0610494318062445,1.03754709715721,-0.0544862332661102,1.07800147002298,"1"
1.05283897403057,-0.0318201618350812,-0.019293701881254,1.04923028874601,1.08117893681565,-0.070796898049126,-0.0736847873796378,1.01427966122095,-0.0301751838466264,0.962418206998188,"1"
1.05587572491134,-0.0278916327374274,-0.0124741716757911,1.1385463672363,1.10752567961805,0.00770916518796159,-0.0193204354427822,1.10212759141318,-0.0452308472652952,1.02087320676482,"1"
1.04847261758943,-0.0294341124323481,-0.0209540111641568,1.10646774262696,1.05485191566873,-0.0784820670891305,-0.0584182832337594,1.12815867701426,-0.0322539320645965,1.10862312776279,"1"
1.02426736791733,-0.0419988730963153,-0.0559383991254405,1.06911741169196,1.10257664737453,-0.0189846930823054,-0.0410130092777653,1.0208119882865,-0.0849545295350662,0.969917041724778,"1"
1.04712710595364,-0.00407526380839161,0.00333716118968449,1.17251265807517,1.10602813928859,0.0127189735621807,-0.0131105821877397,1.08617137743884,-0.0397613244211044,1.07579610805795,"1"
0.953656070901105,-0.0773587411916774,-0.153463621418121,1.18625826606231,1.09045006874643,-0.0968810686248758,-0.107342447556258,0.982102039931746,-0.0416338631811411,1.06576609378722,"1"
1.00273233030053,0.0259409631778066,-0.0102434948649149,1.12066638629044,1.04446994618268,-0.00225445980112219,0.0296024539863099,1.07719316108934,0.00125000003886616,0.964935522275095,"1"
1.05398439227553,-0.062339793888233,-0.049174891813529,1.04244299986006,0.97077438260326,-0.140810753354002,-0.0460705705487822,1.06430157343519,0.0498217141280676,0.970698241077871,"1"
1.01109051253755,0.0123529794165743,-0.0152114800426825,1.0413067623961,1.0810436956189,-0.011130085280978,-0.0140800887680301,1.07458931570661,-0.0336857124233589,1.03999062638768,"1"
1.04270662763025,-0.0212786267195856,-0.018156694885871,1.15164922335218,1.01695932901376,-0.0805402365896431,-0.0255156565241137,1.00004271981489,0.0916616242580894,1.17054411889425,"1"
1.01917484785373,-0.00348694364731238,-0.0228692805490919,1.17310221933211,1.16348051478692,0.083910685902977,0.00410725559607031,1.10784623318813,0.0624278479701304,1.06415192811233,"1"
1.01617181468538,-0.0355021043859629,-0.0570483911106104,1.13232203182144,1.0415350745944,-0.0702187824098404,-0.0378282738246776,1.05401596484991,-0.0346454815402882,1.08753808641156,"1"
0.945245268664349,-0.0176542076351211,-0.106633057466297,1.11639518640585,1.11754125370572,-0.0095017215682838,-0.0447085673367482,1.11025255422983,-0.0277584168685707,1.08372015388966,"1"
1.06771902746223,-0.0314902107775656,-0.00509417512070176,1.22271247148651,1.18286524951111,0.0127454700568084,-0.0771932598953844,1.04372549886437,0.00874365626602673,1.09194347886232,"1"
1.05212023116044,-0.191352261530275,-0.181449035394305,1.32677713702095,1.25415691349985,-0.0608224299565755,-0.19287359160566,1.02609493606524,-0.0958153218224401,1.17116290663396,"1"
1.04927598915166,0.00492485175870375,0.0144818884307688,1.1267203876372,1.09889312801552,-0.00157602881056933,-0.0207236555669965,1.05137958659475,0.119717720864165,1.15556975585291,"1"
1.07624202718154,-0.0250389735749264,0.00952755892157212,1.09070212644408,1.13019493029518,-0.0115334248049395,-0.0573415709312172,1.09626059614688,0.126535477410412,1.06572374003908,"1"
1.02147764124668,-0.0395748610562697,-0.0561274397857052,1.11414620229033,1.0637369854515,-0.0415250138755295,-0.0288367373144695,1.03142912645443,0.0568335367694602,1.08459906834483,"1"
1.01973132412796,-0.0526630932812438,-0.0705817546380689,1.11030697923635,0.994942810336189,-0.142664650858893,-0.071251052935326,0.976055101147507,0.00188157351996574,1.05220786292571,"1"
1.03887786089676,-0.109448503225675,-0.109888307782738,1.128021354527,1.03840841468745,-0.151708167579821,-0.119513283065992,1.01858001041656,-0.00402393521110945,1.0339277516653,"1"
1.04751546875038,-0.0693494374215387,-0.0620750997170931,1.0818721234719,1.10884118756135,-0.0595842747868791,-0.0858946408693758,1.05755601032509,0.00191557712850003,1.10179830689349,"1"
1.05330330284715,-0.0932082690270163,-0.081070965399836,1.19256364539926,1.05535054800944,-0.133057066005632,-0.114600050146479,1.0636249073502,-0.0482968753711999,1.08499058900352,"1"
1.01197576559119,-0.0978062300315573,-0.121602860737426,1.21089077992939,1.23548979299004,0.0271432954211644,-0.103938958580067,1.16133337524871,-0.00587413950223079,1.04919152720359,"1"
0.977408842723646,0.0595868116969438,-0.00359984921796525,1.1944873300486,1.06884201815373,0.0777684826097244,0.0868201523040492,1.04293837673818,-0.0149293897433488,0.98502958326965,"1"
1.06661573766368,-0.00408325281010403,0.0220025970170671,1.20403651574886,1.07973302010392,-0.040767040349102,-0.0424677024456567,1.05254653315617,0.0931224730771784,1.03436501735874,"1"
1.07137658636256,-0.0427843927551378,-0.0133277841535953,1.15756838230333,1.09186435963184,-0.0491747314888064,-0.0614060587711583,1.02628191677066,-0.0138288338963072,1.00335682155576,"1"
1.06035195755674,-0.0464023391523945,-0.0271716994232461,1.06806248031734,1.13016564991552,-0.00546586793146868,-0.0515306282857247,1.03941736809431,-0.0370083230496079,0.974078446749666,"1"
0.990571743531409,-0.0573830334169142,-0.101657048635199,1.06437567135007,1.08655051606069,-0.0698950693836778,-0.0773696300948415,1.04603541205719,0.00204859442411537,1.0998372916672,"1"
1.08334171562053,-0.160227674564881,-0.124717991401038,1.26840428875782,0.988557124403664,-0.143821061327749,-0.0665125323979973,1.00659223875845,-0.101697868240889,1.11822669129711,"1"
1.05039747634081,-0.0478508716336741,-0.0377683883059044,1.20983504137994,1.08955894447002,-0.0221190274559095,-0.0326558997131492,1.10183854232551,0.00763245798248168,1.04703274121282,"1"
1.08815282381932,-0.0616623510371922,-0.0176414895358555,1.18575288393643,1.04866163770109,-0.0763413109528251,-0.0506598230218412,1.06404047524022,-0.10785502673054,1.05276767024785,"1"
1.0604525903761,-0.064537781712781,-0.0455822982004474,1.18148348048005,1.10577335909172,-0.0519511923330843,-0.0759184576812034,1.05137391465221,-0.026135530077519,1.01723156965325,"1"
1.06729021103402,-0.0745157469333874,-0.0496741636469531,1.15265890669529,1.03150389780117,-0.06866894583758,-0.0268519143719207,1.03450706135898,0.0624986315578211,1.18238602494833,"1"
1.07965161199619,-0.0842832154407412,-0.0488132569524263,1.14518166467239,1.13039972267483,-0.0234797732405203,-0.0689030097430494,1.10349422813456,-0.0351003807121281,1.08430447337409,"1"
1.08330967565617,-0.0677734103047903,-0.028383044983781,1.12573790066307,1.0355330553013,-0.156211520399304,-0.121755685863133,1.06840441443475,0.0311225904514579,1.16197816222989,"1"
1.05369257703887,-0.0525112647973198,-0.0394743816554353,1.16775740274707,0.990021577806381,-0.138094880066195,-0.0616593690330409,1.10999103397514,0.0362449139221252,1.001225650628,"1"
0.977439271056069,-0.083202276055383,-0.137847112709317,1.12680887498363,1.16262646119212,-0.00470756843631398,-0.0773091365917161,1.04346539745533,-0.0329975163067503,1.00792745771072,"1"
0.940076831406827,-0.0239114717079413,-0.117177212432138,1.08310501273964,1.06885241154397,-0.0807818615575275,-0.0730707949367677,1.07966389407612,0.141648085100229,1.13869695499767,"1"
0.953723064445548,-0.123389629418992,-0.195641109547089,1.18594677490746,1.01664929103465,-0.151241891958721,-0.100174087028297,0.927517601858623,-0.0499848858648707,0.934402075338622,"1"
1.04517440010119,-0.0540414047572931,-0.048778039487606,1.1551461636657,1.08736909196601,-0.138657906539045,-0.14622308250489,0.905972656132735,-0.0301337610424201,1.00160570356307,"1"
1.03523527015182,-0.0305033828285491,-0.0343798172353145,1.10316066246376,1.03784710735848,-0.0467321239444043,-0.0100179945165966,1.03274531458129,-0.0438707547037762,0.954683343364822,"1"
